Smiles,Nr. of heavy atoms,mols,Formal Charge,Nr_of_wildcards
*c1c2c(c(*)c3c1C1CCC3C1)C1CCC2C1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b788dd20>,0,2
*c1cc2c(cc1*)C(O)OC2=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b788d690>,0,2
*c1ccc2c(c1)c1c(n2*)SSSSS1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f0d0>,0,2
*c1cccc2c1c1c(n2*)SSSSS1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f140>,0,2
*c1cc2c(cc1*)C1CCC(C2=O)c2ccccc21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f1b0>,0,2
*C(=NNc1ccccn1)c1ccc([N+](=O)[O-])cc1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788f3e0>,0,2
*c1cc([N+](=O)[O-])ccc1C=NNc1ncccc1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b788fd80>,0,2
*c1ccc2c(C=O)ccc(*)c2c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890820>,0,2
*c1cccc2c(C=O)ccc(*)c12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890900>,0,2
*c1cccc(C(CO)=Nc2c(C)ccc(*)c2C)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890190>,0,2
*c1cccc(C(CO)=Nc2c(C)cc(*)cc2C)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890040>,0,2
*c1ccc(C2=CNS(=O)(=O)N=C2N)c(*)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890660>,0,2
*C1=C(c2ccc(*)cc2)C(N)=NS(=O)(=O)N1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890510>,0,2
*C(=O)N1C(c2ccccc2*)=NN=C(c2ccccc2)N1C=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890c10>,0,2
*c1ccccc1C1=NN=C(c2ccccc2*)N(C=O)N1C=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890d60>,0,2
*c1cc(-[s+]2ccc(=O)[n-]2)c(*)cc1C,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78905f0>,0,2
*c1cc(-[s+]2ccc(=O)[n-]2)cc(*)c1C,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78906d0>,0,2
*c1cccc2c1C(c1ccccc1)c1c(*)c3ccccc3n1-2,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78910e0>,0,2
*c1ccc2c(*)c3n(c2c1)-c1ccccc1C3c1ccccc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891150>,0,2
*c1ccc2c(c1*)CC1(C)OC(C)=CC1N2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890120>,0,2
*c1cc(*)c2c(c1)NCCN(C)C2=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78907b0>,0,2
*c1cccc2c1[nH]c1nccc(*)c12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78900b0>,0,2
*c1ccc(*)c2c1OC1CC(C)(C#N)C1C2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890e40>,0,2
*c1c[n-]c(=[S+]CC=O)nc1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b78909e0>,0,2
*c1ccc(S(=O)(=O)C=CCC(CC=O)[Si](C)(C)C)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891620>,0,2
*c1ccc(S(=O)(=O)C=CCC(CC=O)[Si](C)(C)C)cc1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891690>,0,2
*c1ccc2c(N=Cc3ccccn3)c3ccccc3c(*)c2c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78917e0>,0,2
*c1ccc2c(N=Cc3ncccc3*)c3ccccc3cc2c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891850>,0,2
*c1ccc(*)c2c1C(=O)NC21Oc2ccc(C)cc2C1=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b78915b0>,0,2
*c1ccc(C2=NN(C)CC2)cc1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890890>,0,2
*c1ccc(*)c(C2=NN(C)CC2)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78903c0>,0,2
*C(=NNC=O)c1ccc(*)cc1C#N,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890270>,0,2
*c1cc(C#N)c(C=NNC=O)cc1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890ba0>,0,2
*c1c(C=O)cc(S(F)(F)(F)(F)F)c(*)c1S(F)(F)(F)(F)F,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891e00>,0,2
*c1ccc2c(c1*)C1C3CCC4C(c5ccccc5C41)C23,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891930>,0,2
*c1cccc(*)c1[N+]1=[P-](=[N+]=N[N-2])=[N+](c2ccccc2)CC1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891d90>,0,2
*c1ccccc1[N+]1=[P-](=[N+]=N[N-2])=[N+](c2ccccc2*)CC1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b78918c0>,0,2
*c1ncn(*)c1C#N,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891cb0>,0,2
*c1nc(*)c(C#N)[nH]1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891000>,0,2
*c1ccc2ncccc2c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890b30>,0,2
*c1cc(*)nc(C#C[Si](C)(C)C)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78904a0>,0,2
*c1ccc(C#CCC#Cc2ccc(*)cc2)cc1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78925e0>,0,2
*c1cc(=NS(=O)(=O)c2ccccc2)[nH]c(N)c1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892650>,0,2
*c1cc(Cl)cc(*)c1C(CCC(=O)C([N+]#N)=C([O-])OC)=NOC,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78929d0>,0,2
*c1cc2c(N)nn(*)c2[nH]c1=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890430>,0,2
*c1ccc(*)c2c1N(C)C(=O)C21CC(C)C(C=O)=N1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892880>,0,2
*c1cc2c(cc1*)C(=O)C1(CCC(=O)C(C)C1)C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b78928f0>,0,2
*C(=O)C1=Cc2c(*)cccc2SC1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890740>,0,2
*c1ccc2c(c1*)C=C(C=O)CS2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890dd0>,0,2
*c1cc(*)c2c(c1)C(C1COCc3ccccc31)COC2,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892c00>,0,2
*c1cc(*)c2c(c1)C1(C)c3ccccc3C(C=O)CC1(C)C2=O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892d50>,0,2
*c1ccc([Si](CC)(c2ccccc2)c2ccccc2)c(*)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892ce0>,0,2
*c1ccc([Si](CC)(c2ccccc2)c2ccccc2)cc1*,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892dc0>,0,2
*c1cc(O)cc(*)c1C1(C)CC(C)(C)Oc2ccc(C)cc21,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892e30>,0,2
*c1ccc2c(cnc3cnn(*)c32)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892570>,0,2
*c1ccc2cnc3cnn(*)c3c2c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78926c0>,0,2
*c1cc2cnc3cn[nH]c3c2cc1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892730>,0,2
*c1ccc2c(c1*)SCCC2,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b78912a0>,0,2
*c1cc2c(=O)c(*)coc2cc1O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892340>,0,2
*c1cc(*)cc(C=Nc2ccc(F)cc2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892b90>,0,2
*c1ccc(C=Nc2ccc(F)cc2)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892c70>,0,2
*c1ccc2cc(*)c(O)c(C=NO)c2c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892b20>,0,2
*c1ccc2c(C=NO)c(O)c(*)cc2c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892f10>,0,2
*c1cc(*)c2c(c1C)[P-](=O)(=[OH+])NC2=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892ab0>,0,2
*C(=Nc1ccc(Cl)c(*)c1)c1cc(Cl)cc(Br)c1O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b78934c0>,0,2
*c1cc(N=Cc2cc(Cl)c(*)c(Br)c2O)ccc1Cl,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893530>,0,2
*C(=O)c1[se+]c(NC)[n-]c1*,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890f90>,0,2
*c1ccc2nc(N(C)OC)c(*)cc2c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893060>,0,2
*c1cc2nc(*)c3c(n2n1)-c1ccccc1NC(=O)C3,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893840>,0,2
*c1ccc(N2OC3C(Br)=CC2C2OC(C)(C)OC32)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893990>,0,2
*c1cc(*)c2c(c1)C1OC(=O)C(=CO)C1C2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893610>,0,2
*c1nc(C)nc(*)c1Br,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7891b60>,0,2
*c1cc(*)c2nc(Cl)cc3c2c1CNC3=O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893760>,0,2
*c1cc(*)c2c(c1)C13OCCC1CC3NC2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893ae0>,0,2
*c1cc[n+]2ccc(*)c([O-])c2c1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b78937d0>,0,2
*c1cc[n+]2c(*)cccc2c1[O-],11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893920>,0,2
*c1cccc(C(=NC2C=CCC2)c2ccccc2*)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893e60>,0,2
*c1ccccc1C(=NC1C=CCC1)c1ccccc1*,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893ed0>,0,2
*c1ccn2c(c1)c(C#N)c1nc(*)cnc12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893ca0>,0,2
*c1ccn2c(c1*)c(C#N)c1nccnc12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893d10>,0,2
*c1cccc(C=Nc2cc(C)cc(Br)c2*)c1O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893f40>,0,2
*c1c(*)c(C#N)c(C)c(F)c1C,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893a70>,0,2
*c1cccc(*)c1[N+]1=CC=[N+](c2ccccc2)[PH-]1[PH-]=C=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b78922d0>,0,2
*c1ccccc1[N+]1=CC=[N+](c2ccccc2*)[PH-]1[PH-]=C=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892260>,0,2
*c1ccc(*)c2c1CCC1CC(=O)OC21,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b78902e0>,0,2
*c1c(*)n(C)c(=S)n1C,8,<rdkit.Chem.rdchem.Mol object at 0x7f73b7890970>,0,2
*c1ccc(C=NN=c2[nH]c3ccccc3c(=O)n2*)cc1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892ff0>,0,2
*c1cc(*)c2c(c1Br)NC(=O)C21CC2C=CC=CC=C2CC1O,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893300>,0,2
*c1cc2c(cc1Cl)[P-](=O)(=[OH+])C=C(c1ccccc1*)O2,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893b50>,0,2
*c1cccc(*)c1C1=C[P-](=O)(=[OH+])c2cc(Cl)ccc2O1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893bc0>,0,2
*C1=C(CC(C)(C)C)N=NC(C)c2ccc(*)cc21,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893c30>,0,2
*c1cc(*)c2c(c1)C=C(CC(C)(C)C)N=NC2C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893d80>,0,2
*c1ccc([B-]23OCC(C)(C)[NH+]2OB(c2ccccc2)O3)cc1*,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7893df0>,0,2
*c1cc(*)cc([B-]23OCC(C)(C)[NH+]2OB(c2ccccc2)O3)c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7892a40>,0,2
*c1ccc2c(c1)S(=O)(=O)c1cc(*)cnc1N1CCN=C21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894890>,0,2
*c1cnc2c(c1)S(=O)(=O)c1cccc(*)c1C1=NCCN12,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894900>,0,2
*c1cc(Br)c(*)c2c1N1CCOC(CCC(=O)C2=O)C1=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894970>,0,2
*c1[nH]c2c(*)cc3c4c2c1CCNC(=O)C4CO3,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894660>,0,2
*c1ccc2c(=O)c3c(oc2c1*)NCC1CON(C)C31,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894c80>,0,2
*c1ccc(C)c(*)c1C1=NCCO1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894040>,0,2
*c1cccc2c1-c1cccc(*)c1C1(C)OCCN1C2,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894dd0>,0,2
*c1ccc2c(c1)-c1cccc(*)c1C1(C)OCCN1C2,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894f90>,0,2
*c1cccc2nn(C3=NCCN3)c(*)c12,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894200>,0,2
*c1ccc2nn(C3=NCCN3)c(*)c2c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894b30>,0,2
*c1ccc2c(F)nc(F)c(F)c2c1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78943c0>,0,2
*c1cc(F)cc(*)c1C1=NN(C(=S)NC)CC1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895000>,0,2
*c1c(Br)cc2ncc(=O)[nH]c2c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894120>,0,2
*[c+]1[cH-][cH+][cH-][c+](*)[c-]1N1C2N([c-]3[cH+][cH-][cH+][cH-][cH+]3)[Si+]21(S)[N-][Si](C)(C)C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78953f0>,0,2
*[c+]1[cH-][cH+][cH-][cH+][c-]1N1C2N([c-]3[cH+][cH-][cH+][cH-][c+]3*)[Si+]21(S)[N-][Si](C)(C)C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895460>,0,2
*c1nc(*)c2ccc(Cl)cc2c1C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894c10>,0,2
*c1cc(N)c2oc(=O)[nH]c2c1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894ba0>,0,2
*c1cc(C)c(S(=O)(=O)N=C(O)C(C)C)c(*)c1C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78952a0>,0,2
*c1noc2c(*)cccc12,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b78940b0>,0,2
*c1cccc2onc(*)c12,9,<rdkit.Chem.rdchem.Mol object at 0x7f73b78944a0>,0,2
*c1cc(NN=C(C)c2ccccc2)cc(*)n1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895380>,0,2
*c1ccc2c(c1*)C(=O)OP(C#N)N2C,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895230>,0,2
*c1cc2c(cc1*)C(CC)CC2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b78950e0>,0,2
*c1cc2c(cc1*)SC(C1Nc3ccccc3S1)N2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895850>,0,2
*c1c([Se]CF)ccc([N+](=O)[O-])c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78951c0>,0,2
*c1ccc(C=NNc2c(Cl)cc(Cl)c(*)c2Cl)c(O)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b78959a0>,0,2
*c1cccc(C=NNc2c(Cl)cc(Cl)c(*)c2Cl)c1O,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895a10>,0,2
*c1cc([S+]([O-])C2=CCNC2)c(*)cc1C,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895700>,0,2
*c1cc2[nH]ccc2c(*)c1C,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895070>,0,2
*c1c(C)cc2cc[nH]c2c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895150>,0,2
*c1cc(C=O)n(*)n1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894430>,0,2
*c1ccc2cc(*)c3c(c2c1)CC(O)CO3,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895a80>,0,2
*c1cc2c(*)cccc2c2c1OCC(O)C2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895af0>,0,2
*c1cc(*)c2c(c1)CCC1C2CCC2(C)C3(O)CCC12CO3,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895ee0>,0,2
*C=C1c2cc(F)c(*)cc2C2NC(=O)CC12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b78958c0>,0,2
*c1oc2ccccc2c2c(*)c3ccccc3c1-2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895bd0>,0,2
*c1cc([N+](=O)[O-])cc(*)c1C#CC1(C)CC2CCCC2(O)O1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896030>,0,2
*c1ccc2c(c1*)C(C)(O)CC2=O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895690>,0,2
*c1cc(C#N)c(*)c2c1CC(=O)N2CCCCCCCC,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895f50>,0,2
*c1cc(*)c2c(c1)N(C)C(=O)C21NC(O)CS1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895b60>,0,2
*c1ccc(O)c(*)n1,7,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894270>,0,2
*c1nc2c(*)nc3cccc1n32,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895310>,0,2
*c1cc([N+](=O)[O-])cc(*)c1S(=O)(=O)N1CC(C=C=C)OC1=O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b78966c0>,0,2
*c1cc2c(cc1*)[N-]c1[o+]c3c[s+]cc-3oc1[N-]2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896260>,0,2
*c1ccc2c(c1)[N-]c1oc3c(*)[s+]cc-3[o+]c1[N-]2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78962d0>,0,2
*c1ccc(*)c2c1C(=O)C1(O)c3ccc(O)cc3OC21O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896810>,0,2
*c1ccc(*)c(C=[N+]([O-])C(C)C(C)C)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895c40>,0,2
*c1cccc(C=[N+]([O-])C(C)C(C)C)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896340>,0,2
*[c+]1[cH-][c-](C)[c-](*)n([SiH2+2](Cl)(Cl)n2[cH+][cH-][cH+][c-](C)[cH+]2)[cH-]1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78967a0>,0,2
*c1ccc2c(c1)COC(=O)N2c1ccccc1*,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896880>,0,2
*c1cc2c(cc1*)N(c1ccccc1)C(=O)OC2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78968f0>,0,2
*c1cc(*)c2c(c1)CCC1=NCC(=O)N12,14,<rdkit.Chem.rdchem.Mol object at 0x7f73b78963b0>,0,2
*c1cc(Br)c(*)c(C=NNC(=S)N(C)C)c1O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896960>,0,2
*c1cc(*)c2c(c1)CS(=O)(=O)Cc1ccccc1-2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896b20>,0,2
*c1cc2c(cc1*)-c1ccccc1CS(=O)(=O)C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896c70>,0,2
*c1ccc2c(c1)CS(=O)(=O)Cc1cc(*)ccc1-2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896dc0>,0,2
*c1ccc2c(c1)CS(=O)(=O)Cc1ccc(*)cc1-2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896f10>,0,2
*c1ccc2c(c1)CS(=O)(=O)Cc1cccc(*)c1-2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896f80>,0,2
*c1ccc2c(c1*)-c1ccccc1CS(=O)(=O)C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896ff0>,0,2
*c1ccc2c(c1)-c1c(*)cccc1CS(=O)(=O)C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78970d0>,0,2
*c1cccc2c1-c1c(*)cccc1CS(=O)(=O)C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897140>,0,2
*c1ccc2c(c1)-c1cc(*)ccc1CS(=O)(=O)C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897290>,0,2
*C(=C(N)N)c1ccccc1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894d60>,0,2
*c1cccc(C=C(N)N)c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b78946d0>,0,2
*c1cc(*)cc(C2OC(=O)C=Cc3ccccc32)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897680>,0,2
*c1cccc(C2OC(=O)C=Cc3ccccc32)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b78976f0>,0,2
*c1cccc(C2=CCC(O)CN2)c1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896490>,0,2
*c1ccc(*)c(C2=CCC(O)CN2)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896ab0>,0,2
*c1cn2c(n1)sc1cc([N+](=O)[O-])c(*)cc12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897610>,0,2
*c1cn2c(n1)sc1cc([N+](=O)[O-])cc(*)c12,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897760>,0,2
*C(=O)N1C(=O)C2(CC2)c2cc(Cl)cc(*)c21,15,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897840>,0,2
*c1nn(*)c2nc[nH]c(=O)c12,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896420>,0,2
*c1cc(*)cc(C(N)=Nc2nc(F)nc(F)c2Cl)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897bc0>,0,2
*c1cccc(C(N)=Nc2nc(F)nc(F)c2Cl)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897c30>,0,2
*c1cc(*)c(C2=NC(C)(C)C(=NO)O2)c(O)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897ae0>,0,2
*c1cc(Cl)cc2ncc(C#N)c(*)c12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b78978b0>,0,2
*c1cc2c(*)c(C#N)cnc2cc1Cl,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897920>,0,2
*c1nn(*)c2nc(N)[nH]c(=O)c12,11,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897530>,0,2
*c1ccc2c(c1*)C1(C)ON2C(C)(C)C(=O)N1O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896730>,0,2
*c1cc(*)c2c(c1)NCC(C=O)=C2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896650>,0,2
*c1ccc2c(c1*)NCC(C=O)=C2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b78965e0>,0,2
*c1ccc(*)c2c1OC1(C)CC2C(C#N)C(=O)N1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894a50>,0,2
*c1ccc2c(N)c(*)[nH]c2c1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7896180>,0,2
*c1[nH]c2cccc(*)c2c1N,10,<rdkit.Chem.rdchem.Mol object at 0x7f73b7894ac0>,0,2
*c1cc([N+](=O)[O-])c(*)cc1C1=NN(C(C)=O)CC1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73b78945f0>,0,2
*c1cc(*)c(C2=C(SC)SCCO2)s1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73b7895930>,0,2
*c1cc2c(cc1C)[nH]c1c3c(c(*)cc12)C(=O)CC(C)(C)O3,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b78974c0>,0,2
*c1c(C)cc2[nH]c3c4c(ccc3c2c1*)C(=O)CC(C)(C)O4,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b78977d0>,0,2
*c1s[se+]c([S-])c1*,6,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897a70>,0,2
*c1cc(*)c2c(c1)CCCC21CC1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73b7897b50>,0,2
*c1cc2ccc(*)c3c4c(=[S+]C)c(=C([O-])O)[nH]c=4c(=O)c(c1)c23,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b78989e0>,0,2
*c1cc2cccc3c4c(=[S+]C)c(=C([O-])O)[nH]c=4c(=O)c(c1*)c23,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898970>,0,2
*c1ccc2c(c1)c(*)cc1c(C)cc(C)c([N+](=O)[O-])c12,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b78986d0>,0,2
*c1ccc2c(ccc3c(C)cc(C)c([N+](=O)[O-])c32)c1*,19,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898820>,0,2
*c1cc2c(cc1Cl)C(c1ccccc1*)=[N+]([O-])CC(=O)N2CC,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898ba0>,0,2
*c1ccccc1C1=[N+]([O-])CC(=O)N(CC)c2c(*)cc(Cl)cc21,22,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898c10>,0,2
*c1ccc2c(c1)OCC1Oc3cc(*)cc(O)c3C(=O)C21O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898890>,0,2
*c1cc(O)c2c(c1)OC1COc3ccc(*)cc3C1(O)C2=O,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898900>,0,2
*c1cc2c(cc1*)C1(O)C(=O)c3c(O)cccc3OC1CO2,21,<rdkit.Chem.rdchem.Mol object at 0x7f73b7898b30>,0,2
